"","Date","Team","Opponent","Location","TeamScore","OppScore","POSS","Result"
"3201","11/19/2016","Indiana","Liberty","H",87,48,77.1875,"W"
"599","11/27/2016","Indiana","Mississippi Val.","H",85,52,70.3625,"W"
"695","11/30/2016","Indiana","North Carolina","H",76,67,71.6375,"W"
"787","12/02/2016","Indiana","SIUE","H",83,60,68.7625,"W"
"886","12/04/2016","Indiana","Southeast Mo. St.","H",83,55,71.5,"W"
"1398","12/28/2016","Indiana","Nebraska","H",83,87,72.425,"L"
"14101","12/31/2016","Indiana","Louisville","N",62,77,65.6625,"L"
"15102","01/03/2017","Indiana","Wisconsin","H",68,75,60.8875,"L"
"1793","01/10/2017","Indiana","Maryland","A",72,75,65.8625,"L"
"18102","01/15/2017","Indiana","Rutgers","H",76,57,74.45,"W"
"19104","01/18/2017","Indiana","Penn St.","A",78,75,71.425,"W"
"2096","01/21/2017","Indiana","Michigan St.","H",82,75,64.2375,"W"
"21141","01/26/2017","Indiana","Michigan","A",60,90,58.6,"L"
"22113","01/29/2017","Indiana","Northwestern","A",55,68,62.7125,"L"
"23104","02/01/2017","Indiana","Penn St.","H",110,102,102.9875,"W"
"2499","02/05/2017","Indiana","Wisconsin","A",60,65,63.2125,"L"
"2593","02/09/2017","Indiana","Purdue","H",64,69,67.5,"L"
"26104","02/12/2017","Indiana","Michigan","H",63,75,64.3375,"L"
"27111","02/15/2017","Indiana","Minnesota","A",74,75,75.925,"L"
"2893","02/21/2017","Indiana","Iowa","A",90,96,82.675,"L"
"2992","02/25/2017","Indiana","Northwestern","H",63,62,64.575,"W"
"3095","02/28/2017","Indiana","Purdue","A",75,86,69.375,"L"
"31102","03/04/2017","Indiana","Ohio St.","A",96,92,73.95,"W"
"3275","03/09/2017","Indiana","Iowa","N",95,73,75.8875,"W"
"3345","03/10/2017","Indiana","Wisconsin","N",60,70,60.75,"L"
"1306","11/11/2016","Indiana St.","Northern Ill.","A",78,80,79.5125,"L"
"487","11/24/2016","Indiana St.","Iowa St.","N",71,73,77.2125,"L"
"5100","11/25/2016","Indiana St.","Stanford","N",62,65,70.05,"L"
"696","11/27/2016","Indiana St.","Quinnipiac","N",77,80,75.55,"L"
"788","11/30/2016","Indiana St.","Northern Ill.","H",63,52,71.7625,"W"
"887","12/03/2016","Indiana St.","Utah St.","A",62,61,68.15,"W"
"1093","12/11/2016","Indiana St.","Western Ky.","H",59,77,68.6125,"L"
"11126","12/17/2016","Indiana St.","Valparaiso","A",71,89,77.0375,"L"
"1399","12/28/2016","Indiana St.","Wichita St.","H",72,80,70.1125,"L"
"14102","12/31/2016","Indiana St.","Missouri St.","A",75,81,76.4,"L"
"15103","01/04/2017","Indiana St.","Southern Ill.","A",74,80,76.2125,"L"
"19105","01/18/2017","Indiana St.","Missouri St.","H",68,73,70.075,"L"
"2097","01/21/2017","Indiana St.","Wichita St.","A",58,84,73.0125,"L"
"22114","01/28/2017","Indiana St.","Loyola Chicago","H",66,81,66,"L"
"24100","02/04/2017","Indiana St.","UNI","A",60,65,64.2125,"L"
"27112","02/15/2017","Indiana St.","Loyola Chicago","A",46,64,63.7,"L"
"2894","02/19/2017","Indiana St.","Southern Ill.","H",68,74,69.6,"L"
"2993","02/22/2017","Indiana St.","UNI","H",69,59,62.225,"W"
"2404","11/20/2016","Iona","Nevada","A",76,91,75.85,"L"
"488","11/25/2016","Iona","Weber St.","N",76,54,62.525,"W"
"5101","11/26/2016","Iona","Nevada","N",75,73,70.3125,"W"
"697","12/02/2016","Iona","Saint Peter's","A",79,65,69.625,"W"
"789","12/04/2016","Iona","Niagara","H",58,74,66.15,"L"
"993","12/10/2016","Iona","Ohio","H",79,75,71.075,"W"
"1094","12/14/2016","Iona","NJIT","H",94,80,83.1125,"W"
"11127","12/21/2016","Iona","UC Santa Barbara","N",73,57,69.475,"W"
"12105","12/22/2016","Iona","Towson","N",69,76,72.7375,"L"
"14103","12/31/2016","Iona","Marist","H",93,80,68.55,"W"
"1698","01/06/2017","Iona","Monmouth","A",74,92,76.85,"L"
"18103","01/14/2017","Iona","Quinnipiac","A",91,97,85.875,"L"
"19106","01/17/2017","Iona","Manhattan","A",82,67,70.7625,"W"
"21142","01/23/2017","Iona","Quinnipiac","H",84,74,81.6125,"W"
"22115","01/27/2017","Iona","Siena","A",77,66,66.8375,"W"
"23105","01/29/2017","Iona","Saint Peter's","H",69,66,64.4875,"W"
"24101","02/03/2017","Iona","Rider","A",95,76,73.2875,"W"
"2594","02/07/2017","Iona","Siena","H",79,81,76.2375,"L"
"26105","02/12/2017","Iona","Niagara","A",90,76,78.1,"W"
"2895","02/17/2017","Iona","Marist","A",95,88,77.725,"W"
"2994","02/19/2017","Iona","Rider","H",85,103,83.35,"L"
"3096","02/24/2017","Iona","Manhattan","H",72,51,68.1,"W"
"31103","02/26/2017","Iona","Monmouth","H",73,79,75.1125,"L"
"3276","03/04/2017","Iona","Rider","N",88,70,77.375,"W"
"3346","03/05/2017","Iona","Saint Peter's","N",73,65,63.1,"W"
"3434","03/06/2017","Iona","Siena","A",87,86,70.6125,"W"
"3527","03/17/2017","Iona","Oregon","N",77,93,69.7875,"L"
"1307","11/11/2016","Iowa","Kennesaw St.","H",91,74,81.6375,"W"
"2405","11/13/2016","Iowa","Savannah St.","H",116,84,90.45,"W"
"3202","11/17/2016","Iowa","Seton Hall","H",83,91,81.9625,"L"
"489","11/20/2016","Iowa","UTRGV","H",95,67,83.95,"W"
"5102","11/25/2016","Iowa","Virginia","N",41,74,59.4625,"L"
"698","11/26/2016","Iowa","Memphis","N",92,100,75.95,"L"
"790","11/29/2016","Iowa","Notre Dame","A",78,92,73.1375,"L"
"888","12/03/2016","Iowa","Omaha","H",89,98,77.325,"L"
"994","12/05/2016","Iowa","Stetson","H",95,68,75.95,"W"
"1095","12/08/2016","Iowa","Iowa St.","H",78,64,72.3375,"W"
"11128","12/17/2016","Iowa","UNI","N",69,46,65.4625,"W"
"12106","12/20/2016","Iowa","North Dakota","H",84,73,75.4,"W"
"14104","12/28/2016","Iowa","Purdue","A",67,89,78.4625,"L"
"15104","01/01/2017","Iowa","Michigan","H",86,83,70.75,"W"
"1699","01/05/2017","Iowa","Nebraska","A",90,93,86.85,"L"
"1794","01/08/2017","Iowa","Rutgers","H",68,62,72.9125,"W"
"18104","01/12/2017","Iowa","Purdue","H",83,78,69.2125,"W"
"19107","01/15/2017","Iowa","Northwestern","A",54,89,67.3625,"L"
"2098","01/19/2017","Iowa","Maryland","H",76,84,77.2125,"L"
"22116","01/28/2017","Iowa","Ohio St.","H",85,72,70.7875,"W"
"23106","01/31/2017","Iowa","Rutgers","A",83,63,70.8375,"W"
"24102","02/05/2017","Iowa","Nebraska","H",81,70,69.2625,"W"
"2595","02/08/2017","Iowa","Minnesota","A",89,101,90.5125,"L"
"26106","02/11/2017","Iowa","Michigan St.","A",66,77,72.2375,"L"
"2995","02/25/2017","Iowa","Maryland","A",83,69,64.725,"W"
"3097","03/02/2017","Iowa","Wisconsin","A",59,57,66.4875,"W"
"31104","03/05/2017","Iowa","Penn St.","H",90,79,72.3625,"W"
"3347","03/15/2017","Iowa","South Dakota","H",87,75,72,"W"
"3435","03/19/2017","Iowa","TCU","H",92,94,77.7875,"L"
"1308","11/11/2016","Iowa St.","Savannah St.","H",113,71,96.55,"W"
"2406","11/14/2016","Iowa St.","Mt. St. Mary's","H",73,55,74.125,"W"
"3203","11/20/2016","Iowa St.","The Citadel","H",130,63,90.55,"W"
"5103","11/25/2016","Iowa St.","Miami (FL)","N",73,56,71,"W"
"889","12/05/2016","Iowa St.","Omaha","H",91,47,71.725,"W"
"11129","12/20/2016","Iowa St.","Mississippi Val.","H",88,60,69.125,"W"
"12107","12/30/2016","Iowa St.","Texas Tech","H",63,56,60.675,"W"
"14105","01/07/2017","Iowa St.","Texas","H",79,70,71.65,"W"
"15105","01/11/2017","Iowa St.","Oklahoma St.","A",96,86,73.3625,"W"
"16100","01/14/2017","Iowa St.","TCU","A",77,84,68.325,"L"
"1795","01/16/2017","Iowa St.","Kansas","H",72,76,69.0625,"L"
"18105","01/21/2017","Iowa St.","Oklahoma","A",92,87,91.5875,"W"
"19108","01/24/2017","Iowa St.","Kansas St.","H",70,65,71.55,"W"
"2099","01/28/2017","Iowa St.","Vanderbilt","A",78,84,70.025,"L"
"21143","01/31/2017","Iowa St.","West Virginia","H",72,85,71.7625,"L"
"22117","02/04/2017","Iowa St.","Kansas","A",92,89,77.2375,"W"
"23107","02/07/2017","Iowa St.","Texas","A",65,67,68,"L"
"24103","02/11/2017","Iowa St.","Oklahoma","H",80,64,67.625,"W"
"2596","02/15/2017","Iowa St.","Kansas St.","A",87,79,72.6625,"W"
"26107","02/18/2017","Iowa St.","TCU","H",84,71,69.3875,"W"
"27113","02/20/2017","Iowa St.","Texas Tech","A",82,80,72.35,"W"
"2996","02/28/2017","Iowa St.","Oklahoma St.","H",86,83,70.3125,"W"
"3098","03/03/2017","Iowa St.","West Virginia","A",76,87,76.1625,"L"
"31105","03/09/2017","Iowa St.","Oklahoma St.","N",92,83,72.925,"W"
"3277","03/10/2017","Iowa St.","TCU","N",84,63,64.625,"W"
"3348","03/11/2017","Iowa St.","West Virginia","N",80,74,70.1,"W"
"3436","03/16/2017","Iowa St.","Nevada","N",84,73,69.075,"W"
"3528","03/18/2017","Iowa St.","Purdue","N",76,80,71.3875,"L"
"2407","11/16/2016","Jackson St.","Southeastern La.","A",71,84,70.7875,"L"
"3204","11/18/2016","Jackson St.","N.C. Central","A",75,84,68.1625,"L"
"490","11/21/2016","Jackson St.","Marshall","A",61,71,66.6875,"L"
"5104","11/23/2016","Jackson St.","Ohio St.","A",47,78,68.675,"L"
"699","11/26/2016","Jackson St.","Western Caro.","H",47,58,59.95,"L"
"791","11/30/2016","Jackson St.","Memphis","A",69,84,70.35,"L"
"890","12/04/2016","Jackson St.","Southern Miss.","H",75,64,67.5875,"W"
"16101","01/09/2017","Jackson St.","Southern U.","H",65,61,64.0375,"W"
"18106","01/14/2017","Jackson St.","Prairie View","A",57,63,60.8625,"L"
"19109","01/16/2017","Jackson St.","Texas Southern","A",44,67,64.3125,"L"
"21144","01/28/2017","Jackson St.","Mississippi Val.","H",83,68,66.15,"W"
"24104","02/06/2017","Jackson St.","Southern U.","A",75,88,72.325,"L"
"2597","02/11/2017","Jackson St.","Prairie View","H",78,69,72.0875,"W"
"26108","02/13/2017","Jackson St.","Texas Southern","H",71,62,67.8,"W"
"2896","02/25/2017","Jackson St.","Mississippi Val.","A",67,70,70.05,"L"
"3278","03/07/2017","Jackson St.","Southern U.","A",63,69,69.0625,"L"
"3205","11/18/2016","Jacksonville","Youngstown St.","N",79,54,70.3875,"W"
"5105","11/20/2016","Jacksonville","South Ala.","A",58,71,65.9375,"L"
"792","11/26/2016","Jacksonville","N.C. A&T","A",66,49,58.2125,"W"
"891","11/30/2016","Jacksonville","Milwaukee","A",67,72,67.2375,"L"
"11130","12/10/2016","Jacksonville","Marist","A",85,64,65.3375,"W"
"16102","12/31/2016","Jacksonville","South Carolina St.","H",89,85,68.2375,"W"
"18107","01/07/2017","Jacksonville","North Florida","H",64,80,69.475,"L"
"19110","01/12/2017","Jacksonville","NJIT","A",82,81,72.7625,"W"
"20100","01/14/2017","Jacksonville","USC Upstate","A",66,73,66.6,"L"
"21145","01/19/2017","Jacksonville","Lipscomb","H",95,112,89.925,"L"
"22118","01/21/2017","Jacksonville","Kennesaw St.","H",71,81,73.7625,"L"
"23108","01/25/2017","Jacksonville","Stetson","H",103,92,77.875,"W"
"2598","01/30/2017","Jacksonville","Stetson","A",89,86,76.7375,"W"
"27114","02/09/2017","Jacksonville","USC Upstate","H",67,70,67.65,"L"
"2897","02/11/2017","Jacksonville","NJIT","H",76,73,63.4125,"W"
"2997","02/16/2017","Jacksonville","Kennesaw St.","A",79,78,74.6375,"W"
"3099","02/18/2017","Jacksonville","Lipscomb","A",69,81,69.8125,"L"
"31106","02/23/2017","Jacksonville","North Florida","A",69,73,68.15,"L"
"3279","02/27/2017","Jacksonville","North Florida","A",74,77,66.2375,"L"
"3349","03/14/2017","Jacksonville","Saint Francis (PA)","H",76,78,73.75,"L"
"1309","11/11/2016","Jacksonville St.","Tulsa","A",84,73,69.6375,"W"
"2408","11/13/2016","Jacksonville St.","Missouri St.","A",65,91,71.5,"L"
"3206","11/16/2016","Jacksonville St.","Western Ky.","A",67,74,64.725,"L"
"491","11/18/2016","Jacksonville St.","TCU","A",60,79,61.3375,"L"
"793","11/26/2016","Jacksonville St.","Northern Ariz.","N",76,63,66.725,"W"
"995","12/04/2016","Jacksonville St.","Samford","A",77,81,65.025,"L"
"1096","12/10/2016","Jacksonville St.","La.-Monroe","A",83,88,71.775,"L"
"11131","12/12/2016","Jacksonville St.","Maryland","A",66,92,69.5875,"L"
"13100","12/18/2016","Jacksonville St.","USC Upstate","A",67,66,61.675,"W"
"15106","12/29/2016","Jacksonville St.","UT Martin","A",90,72,64.9125,"W"
"1796","01/05/2017","Jacksonville St.","Murray St.","H",63,76,61.6125,"L"
"20101","01/14/2017","Jacksonville St.","Tennessee Tech","A",74,59,68.45,"W"
"22119","01/21/2017","Jacksonville St.","Tennessee St.","A",86,79,66.3,"W"
"24105","01/28/2017","Jacksonville St.","Morehead St.","H",69,72,65.975,"L"
"2599","02/01/2017","Jacksonville St.","Southeast Mo. St.","H",74,62,63.8375,"W"
"26109","02/04/2017","Jacksonville St.","SIUE","A",72,61,72.0625,"W"
"2898","02/11/2017","Jacksonville St.","Tennessee St.","H",63,57,62.25,"W"
"2998","02/18/2017","Jacksonville St.","Tennessee Tech","H",78,79,74.6375,"L"
"31107","02/25/2017","Jacksonville St.","Morehead St.","A",70,61,64.475,"W"
"3280","03/02/2017","Jacksonville St.","Southeast Mo. St.","N",74,51,60.5375,"W"
"3437","03/04/2017","Jacksonville St.","UT Martin","N",66,55,57.55,"W"
"3529","03/17/2017","Jacksonville St.","Louisville","N",63,78,60.225,"L"
"1400","11/11/2016","James Madison","Old Dominion","A",55,62,61.5,"L"
"2409","11/13/2016","James Madison","Rice","H",70,94,74.175,"L"
"3207","11/18/2016","James Madison","Montana St.","A",73,80,71.125,"L"
"492","11/21/2016","James Madison","Texas Southern","H",56,67,61.2375,"L"
"5106","11/23/2016","James Madison","Louisiana","H",70,82,69.8375,"L"
"892","12/03/2016","James Madison","Longwood","A",71,59,65.9375,"W"
"996","12/10/2016","James Madison","Western Mich.","A",67,74,68.8375,"L"
"11132","12/20/2016","James Madison","Richmond","H",55,75,68,"L"
"12108","12/23/2016","James Madison","UMBC","H",61,62,58.8,"L"
"15107","01/02/2017","James Madison","Towson","H",64,44,64.0875,"W"
"1797","01/07/2017","James Madison","Northeastern","A",54,64,60.65,"L"
"20102","01/19/2017","James Madison","William & Mary","A",72,73,67.0125,"L"
"22120","01/26/2017","James Madison","UNCW","H",76,87,66.675,"L"
"25100","02/04/2017","James Madison","Northeastern","H",73,69,63.9875,"W"
"26110","02/09/2017","James Madison","UNCW","A",73,88,74.075,"L"
"2899","02/16/2017","James Madison","William & Mary","H",95,92,79.9375,"W"
"2999","02/18/2017","James Madison","Towson","A",65,75,65.2375,"L"
"3208","11/18/2016","Kansas","Siena","H",86,65,70.3125,"W"
"493","11/21/2016","Kansas","UAB","N",83,63,78.1875,"W"
"6100","11/25/2016","Kansas","UNC Asheville","H",95,57,69.4125,"W"
"794","11/29/2016","Kansas","Long Beach St.","H",91,61,71.7875,"W"
"893","12/03/2016","Kansas","Stanford","H",89,74,73.0125,"W"
"997","12/06/2016","Kansas","UMKC","H",105,62,70.8375,"W"
"1097","12/10/2016","Kansas","Nebraska","H",89,72,73.2125,"W"
"12109","12/22/2016","Kansas","UNLV","A",71,53,70.2375,"W"
"13101","12/30/2016","Kansas","TCU","A",86,80,74.375,"W"
"14106","01/03/2017","Kansas","Kansas St.","H",90,88,72.2125,"W"
"15108","01/07/2017","Kansas","Texas Tech","H",85,68,66.8125,"W"
"16103","01/10/2017","Kansas","Oklahoma","A",81,70,75.075,"W"
"1798","01/14/2017","Kansas","Oklahoma St.","H",87,80,75.0125,"W"
"19111","01/21/2017","Kansas","Texas","H",79,67,73.575,"W"
"20103","01/24/2017","Kansas","West Virginia","A",69,85,66.025,"L"
"21146","01/28/2017","Kansas","Kentucky","A",79,73,74,"W"
"24106","02/06/2017","Kansas","Kansas St.","A",74,71,67.3125,"W"
"25101","02/11/2017","Kansas","Texas Tech","A",80,79,66.5,"W"
"26111","02/13/2017","Kansas","West Virginia","H",84,80,85.3375,"W"
"28100","02/22/2017","Kansas","TCU","H",87,68,70.7625,"W"
"29100","02/25/2017","Kansas","Texas","A",77,67,69.7625,"W"
"30100","02/27/2017","Kansas","Oklahoma","H",73,63,72.2875,"W"
"31108","03/04/2017","Kansas","Oklahoma St.","A",90,85,72.3625,"W"
"3281","03/09/2017","Kansas","TCU","N",82,85,77.6375,"L"
"3350","03/17/2017","Kansas","UC Davis","N",100,62,75.025,"W"
"3438","03/19/2017","Kansas","Michigan St.","N",90,70,70.1,"W"
"3530","03/23/2017","Kansas","Purdue","N",98,66,69.575,"W"
"3617","03/25/2017","Kansas","Oregon","N",60,74,64.2,"L"
"1401","11/11/2016","Kansas St.","Western Ill.","H",82,55,65.7625,"W"
"2500","11/15/2016","Kansas St.","Omaha","H",81,68,75.1875,"W"
"494","11/22/2016","Kansas St.","Robert Morris","H",61,40,68.55,"W"
"6101","11/26/2016","Kansas St.","Maryland","N",68,69,59.3625,"L"
"894","12/03/2016","Kansas St.","Saint Louis","A",84,53,69.075,"W"
"998","12/06/2016","Kansas St.","Prairie View","H",74,55,61.1,"W"
"1098","12/10/2016","Kansas St.","Washington St.","H",70,56,69.25,"W"
"13102","12/30/2016","Kansas St.","Texas","H",65,62,66.6875,"W"
"15109","01/07/2017","Kansas St.","Oklahoma","H",75,64,65.8375,"W"
"16104","01/10/2017","Kansas St.","Texas Tech","A",65,66,58.45,"L"
"18108","01/18/2017","Kansas St.","Oklahoma St.","A",96,88,77.7125,"W"
"19112","01/21/2017","Kansas St.","West Virginia","H",79,75,75.0625,"W"
"21147","01/28/2017","Kansas St.","Tennessee","A",58,70,64.45,"L"
"22121","02/01/2017","Kansas St.","TCU","H",80,86,77.1625,"L"
"25102","02/11/2017","Kansas St.","West Virginia","A",66,85,78.9875,"L"
"27115","02/18/2017","Kansas St.","Texas","A",64,61,57.15,"W"
"28101","02/22/2017","Kansas St.","Oklahoma St.","H",68,80,67.5875,"L"
"29101","02/25/2017","Kansas St.","Oklahoma","A",51,81,75.5375,"L"
"30101","03/01/2017","Kansas St.","TCU","A",75,74,64.7625,"W"
"31109","03/04/2017","Kansas St.","Texas Tech","H",61,48,63.8625,"W"
"3351","03/10/2017","Kansas St.","West Virginia","N",50,51,59.3625,"L"
"3439","03/14/2017","Kansas St.","Wake Forest","N",95,88,72.15,"W"
"495","11/19/2016","Kennesaw St.","UMBC","A",85,93,80.85,"L"
"795","11/28/2016","Kennesaw St.","South Fla.","A",69,71,71.475,"L"
"999","12/03/2016","Kennesaw St.","Michigan","A",55,82,60.4625,"L"
"1099","12/14/2016","Kennesaw St.","Rider","A",79,81,78.8875,"L"
"11133","12/17/2016","Kennesaw St.","Massachusetts","A",77,95,78.8125,"L"
"12110","12/20/2016","Kennesaw St.","Pacific","A",56,69,60.3875,"L"
"13103","12/22/2016","Kennesaw St.","N.C. A&T","H",68,60,60.6,"W"
"14107","12/28/2016","Kennesaw St.","Mercer","H",76,80,58.65,"L"
"16105","01/02/2017","Kennesaw St.","Tennessee St.","A",76,73,78.875,"W"
"1799","01/07/2017","Kennesaw St.","Lipscomb","A",79,82,77.6625,"L"
"19113","01/14/2017","Kennesaw St.","Stetson","H",84,65,78.075,"W"
"20104","01/19/2017","Kennesaw St.","North Florida","A",84,86,73.525,"L"
"22122","01/25/2017","Kennesaw St.","NJIT","H",71,65,65.55,"W"
"23109","01/28/2017","Kennesaw St.","USC Upstate","A",73,79,71.2375,"L"
"24107","01/30/2017","Kennesaw St.","NJIT","A",54,53,61.4625,"W"
"25103","02/04/2017","Kennesaw St.","USC Upstate","H",84,79,71.525,"W"
"26112","02/09/2017","Kennesaw St.","Stetson","A",92,85,77.3875,"W"
"29102","02/18/2017","Kennesaw St.","North Florida","H",85,68,77.2375,"W"
"30102","02/23/2017","Kennesaw St.","Lipscomb","H",74,85,70.7125,"L"
"31110","02/27/2017","Kennesaw St.","USC Upstate","A",80,78,73.35,"W"
"2501","11/16/2016","Kent St.","Mississippi Val.","H",93,63,72.7125,"W"
"496","11/21/2016","Kent St.","South Dakota","N",77,80,74.6375,"L"
"6102","11/23/2016","Kent St.","Wofford","N",66,59,62.575,"W"
"796","11/27/2016","Kent St.","Northeastern","A",70,73,70.375,"L"
"9100","12/07/2016","Kent St.","Niagara","H",100,72,71.425,"W"
"10100","12/10/2016","Kent St.","NJIT","H",87,71,77.1,"W"
"11134","12/18/2016","Kent St.","Wright St.","H",63,68,69.9125,"L"
"12111","12/21/2016","Kent St.","Oregon St.","A",50,69,67.3125,"L"
"13104","12/27/2016","Kent St.","Texas","A",63,58,75.2875,"W"
"15110","01/06/2017","Kent St.","Ohio","A",67,85,79.7375,"L"
"16106","01/10/2017","Kent St.","Northern Ill.","H",70,74,78.95,"L"
"17100","01/14/2017","Kent St.","Western Mich.","A",88,92,71.5,"L"
"19114","01/21/2017","Kent St.","Toledo","H",85,61,64.7125,"W"
"20105","01/24/2017","Kent St.","Northern Ill.","A",73,66,67.7125,"W"
"23110","02/04/2017","Kent St.","Miami (OH)","A",66,62,70.6875,"W"
"25104","02/11/2017","Kent St.","Toledo","A",58,78,61.3,"L"
"26113","02/14/2017","Kent St.","Miami (OH)","H",76,72,69.525,"W"
"29103","02/25/2017","Kent St.","Ohio","H",70,67,73.075,"W"
"3440","03/10/2017","Kent St.","Ohio","N",68,66,69.575,"W"
"3618","03/17/2017","Kent St.","UCLA","N",80,97,70.3125,"L"
"1402","11/11/2016","Kentucky","SFA","H",87,64,76.6375,"W"
"3209","11/15/2016","Kentucky","Michigan St.","N",69,48,73.3875,"W"
"6103","11/25/2016","Kentucky","UT Martin","H",111,76,81.1375,"W"
"895","12/03/2016","Kentucky","UCLA","H",92,97,82.9,"L"
"9101","12/07/2016","Kentucky","Valparaiso","H",87,63,77.7125,"W"
"11135","12/17/2016","Kentucky","North Carolina","N",103,100,78.6375,"W"
"12112","12/21/2016","Kentucky","Louisville","A",70,73,72.6375,"L"
"13105","12/29/2016","Kentucky","Ole Miss","A",99,76,81.7375,"W"
"14108","01/03/2017","Kentucky","Texas A&M","H",100,58,71.2125,"W"
"16107","01/10/2017","Kentucky","Vanderbilt","A",87,81,74.8,"W"
"18109","01/17/2017","Kentucky","Mississippi St.","A",88,81,79.425,"W"
"19115","01/21/2017","Kentucky","South Carolina","H",85,69,69.6625,"W"
"20106","01/24/2017","Kentucky","Tennessee","A",80,82,79.775,"L"
"24108","02/07/2017","Kentucky","LSU","H",92,85,76.2375,"W"
"26114","02/14/2017","Kentucky","Tennessee","H",83,58,71.05,"W"
"28102","02/21/2017","Kentucky","Missouri","A",72,62,72.6125,"W"
"30103","02/28/2017","Kentucky","Vanderbilt","H",73,67,70.475,"W"
"31111","03/04/2017","Kentucky","Texas A&M","A",71,63,63.2125,"W"
"3531","03/17/2017","Kentucky","Northern Ky.","N",79,70,74.2625,"W"
"3619","03/19/2017","Kentucky","Wichita St.","N",65,62,61.9125,"W"
"3714","03/24/2017","Kentucky","UCLA","N",86,75,66.625,"W"
"3811","03/26/2017","Kentucky","North Carolina","N",73,75,72.6875,"L"
"2502","11/16/2016","LIU Brooklyn","Loyola Maryland","H",65,61,63.275,"W"
"3282","11/19/2016","LIU Brooklyn","Northeastern","N",78,74,67.3,"W"
