"","Date","Team","Opponent","Location","TeamScore","OppScore","POSS","Result"
"1446","11/25/2013","Cleveland St.","Kentucky","A",61,68,62.875,"L"
"1447","12/04/2013","Cleveland St.","Drexel","A",82,85,79.0625,"L"
"1448","12/16/2013","Cleveland St.","Western Caro.","H",66,55,68.7375,"W"
"1449","12/21/2013","Cleveland St.","Toledo","A",67,71,65.7375,"L"
"1450","12/28/2013","Cleveland St.","Kent St.","A",78,70,64.5875,"W"
"1451","01/02/2014","Cleveland St.","Green Bay","A",55,66,60.8125,"L"
"1452","01/04/2014","Cleveland St.","Milwaukee","A",77,49,63.9,"W"
"1453","01/08/2014","Cleveland St.","Detroit Mercy","H",73,63,65.375,"W"
"1454","01/13/2014","Cleveland St.","Youngstown St.","A",66,67,65.075,"L"
"1455","01/16/2014","Cleveland St.","Oakland","H",86,76,59.9,"W"
"1456","01/19/2014","Cleveland St.","Wright St.","H",46,49,57.75,"L"
"1457","01/22/2014","Cleveland St.","Ill.-Chicago","A",74,64,63.5,"W"
"1458","01/25/2014","Cleveland St.","Valparaiso","H",69,50,58.3875,"W"
"1459","01/28/2014","Cleveland St.","Eastern Ill.","A",82,68,65.975,"W"
"1460","01/31/2014","Cleveland St.","Detroit Mercy","A",86,78,68.925,"W"
"1461","02/06/2014","Cleveland St.","Oakland","A",92,85,67.8375,"W"
"1462","02/08/2014","Cleveland St.","Wright St.","A",72,68,62.2625,"W"
"1463","02/13/2014","Cleveland St.","Ill.-Chicago","H",73,53,59.3875,"W"
"1464","02/15/2014","Cleveland St.","Green Bay","H",54,68,57.45,"L"
"1465","02/22/2014","Cleveland St.","Milwaukee","H",74,50,68.7875,"W"
"1466","02/25/2014","Cleveland St.","Youngstown St.","H",70,69,66.3625,"W"
"1467","03/01/2014","Cleveland St.","Valparaiso","A",63,52,62.3125,"W"
"1468","03/08/2014","Cleveland St.","Wright St.","N",63,68,57.1625,"L"
"1469","03/19/2014","Cleveland St.","Ohio","A",62,64,67.8625,"L"
"1470","11/16/2013","Coastal Caro.","Ole Miss","H",70,72,78.7,"L"
"1471","11/19/2013","Coastal Caro.","Minnesota","A",72,82,71.1,"L"
"1472","11/23/2013","Coastal Caro.","St. Francis Brooklyn","H",70,59,70.85,"W"
"1473","11/24/2013","Coastal Caro.","Louisiana","H",69,73,75.7125,"L"
"1474","12/04/2013","Coastal Caro.","Western Caro.","H",76,68,73.9,"W"
"1475","12/17/2013","Coastal Caro.","South Carolina St.","A",78,83,75.1375,"L"
"1476","12/30/2013","Coastal Caro.","South Carolina St.","H",58,68,63.0625,"L"
"1477","01/11/2014","Coastal Caro.","Gardner-Webb","A",81,69,70.5375,"W"
"1478","01/15/2014","Coastal Caro.","UNC Asheville","H",81,78,70.525,"W"
"1479","01/18/2014","Coastal Caro.","Winthrop","H",72,73,70.875,"L"
"1480","01/22/2014","Coastal Caro.","Presbyterian","A",84,72,62.95,"W"
"1481","01/25/2014","Coastal Caro.","Radford","A",69,61,66.5,"W"
"1482","01/29/2014","Coastal Caro.","Liberty","H",66,64,64.025,"W"
"1483","02/05/2014","Coastal Caro.","High Point","H",74,77,68.9625,"L"
"1484","02/08/2014","Coastal Caro.","Longwood","H",67,58,70.2375,"W"
"1485","02/12/2014","Coastal Caro.","VMI","A",83,78,69.925,"W"
"1486","02/15/2014","Coastal Caro.","Gardner-Webb","H",75,60,70.6375,"W"
"1487","02/19/2014","Coastal Caro.","Winthrop","A",65,75,64.5125,"L"
"1488","02/22/2014","Coastal Caro.","UNC Asheville","A",85,100,83.0625,"L"
"1489","02/26/2014","Coastal Caro.","Presbyterian","H",70,51,64.2,"W"
"1490","03/08/2014","Coastal Caro.","VMI","H",66,62,68.9,"W"
"1491","03/09/2014","Coastal Caro.","Winthrop","H",76,61,62.9,"W"
"1492","03/21/2014","Coastal Caro.","Virginia","N",59,70,NA,"L"
"1493","11/09/2013","Col. of Charleston","Louisville","A",48,70,62.8375,"L"
"1494","11/15/2013","Col. of Charleston","UNC Asheville","H",58,67,64.4375,"L"
"1495","11/18/2013","Col. of Charleston","Miami (FL)","H",54,70,55.075,"L"
"1496","11/23/2013","Col. of Charleston","Furman","H",89,55,67.3375,"W"
"1497","11/28/2013","Col. of Charleston","San Diego St.","N",52,72,59.3375,"L"
"1498","12/15/2013","Col. of Charleston","Marist","H",62,69,66.5,"L"
"1499","12/18/2013","Col. of Charleston","Old Dominion","A",51,44,56.8375,"W"
"1500","12/21/2013","Col. of Charleston","Kent St.","H",54,58,69.0125,"L"
"1501","12/29/2013","Col. of Charleston","The Citadel","A",72,48,67.1875,"W"
"1502","01/01/2014","Col. of Charleston","Davidson","A",76,64,66.875,"W"
"1503","01/04/2014","Col. of Charleston","Howard","H",60,50,60.325,"W"
"1504","01/07/2014","Col. of Charleston","James Madison","H",75,61,63.575,"W"
"1505","01/11/2014","Col. of Charleston","Hofstra","A",71,75,67.3125,"L"
"1506","01/13/2014","Col. of Charleston","Northeastern","A",58,49,62.8375,"W"
"1507","01/19/2014","Col. of Charleston","Towson","H",57,72,60.45,"L"
"1508","01/22/2014","Col. of Charleston","UNCW","H",75,70,66.6875,"W"
"1509","01/25/2014","Col. of Charleston","James Madison","A",56,58,53.1875,"L"
"1510","01/27/2014","Col. of Charleston","William & Mary","A",63,74,59.9375,"L"
"1511","02/01/2014","Col. of Charleston","Hofstra","H",67,49,63.95,"W"
"1512","02/05/2014","Col. of Charleston","Delaware","A",64,67,69.5875,"L"
"1513","02/08/2014","Col. of Charleston","Towson","A",61,68,61.225,"L"
"1514","02/13/2014","Col. of Charleston","Drexel","H",47,46,60.6375,"W"
"1515","02/15/2014","Col. of Charleston","Northeastern","H",44,60,55.175,"L"
"1516","02/19/2014","Col. of Charleston","William & Mary","H",87,54,61.175,"W"
"1517","02/22/2014","Col. of Charleston","UNCW","A",55,57,67.625,"L"
"1518","02/26/2014","Col. of Charleston","Drexel","A",45,56,53.65,"L"
"1519","03/01/2014","Col. of Charleston","Delaware","H",86,89,69.1125,"L"
"1520","03/08/2014","Col. of Charleston","William & Mary","N",59,70,61.2625,"L"
"1521","11/08/2013","Colgate","Wake Forest","A",78,89,75.85,"L"
"1522","11/16/2013","Colgate","Syracuse","A",50,69,65.525,"L"
"1523","11/20/2013","Colgate","Cornell","H",81,58,65.9875,"W"
"1524","11/23/2013","Colgate","Saint Francis (PA)","H",81,64,64.5625,"W"
"1525","11/26/2013","Colgate","Tulane","A",98,86,68.25,"W"
"1526","12/07/2013","Colgate","Georgetown","A",55,61,62.9,"L"
"1527","12/10/2013","Colgate","Fordham","H",73,77,68.2625,"L"
"1528","12/30/2013","Colgate","Columbia","H",70,76,66.8125,"L"
"1529","01/02/2014","Colgate","Lehigh","H",81,88,85.2125,"L"
"1530","01/08/2014","Colgate","Holy Cross","A",64,73,62.45,"L"
"1531","01/18/2014","Colgate","Navy","H",63,41,54.375,"W"
"1532","01/25/2014","Colgate","Loyola Maryland","A",60,67,64.65,"L"
"1533","01/27/2014","Colgate","Lafayette","A",75,68,68.7875,"W"
"1534","02/04/2014","Colgate","Holy Cross","H",68,69,54.1125,"L"
"1535","02/15/2014","Colgate","Navy","A",61,71,55.7375,"L"
"1536","02/22/2014","Colgate","Loyola Maryland","H",84,60,66.05,"W"
"1537","02/26/2014","Colgate","Lafayette","H",83,66,66.575,"W"
"1538","03/01/2014","Colgate","Lehigh","A",74,57,63.2625,"W"
"1539","03/03/2014","Colgate","Navy","H",57,51,57.625,"W"
"1540","11/10/2013","Colorado","UT Martin","H",91,65,73.6125,"W"
"1541","11/13/2013","Colorado","Wyoming","H",63,58,62.1375,"W"
"1542","11/16/2013","Colorado","Jackson St.","H",94,70,75.725,"W"
"1543","11/21/2013","Colorado","UC Santa Barbara","H",76,68,68.95,"W"
"1544","11/24/2013","Colorado","Harvard","H",70,62,66.625,"W"
"1545","12/03/2013","Colorado","Colorado St.","A",67,62,71.1125,"W"
"1546","12/07/2013","Colorado","Kansas","H",75,72,66.5375,"W"
"1547","12/13/2013","Colorado","Elon","H",80,63,72.4875,"W"
"1548","12/21/2013","Colorado","Oklahoma St.","N",73,78,71.0625,"L"
"1549","12/28/2013","Colorado","Georgia","H",84,70,63.95,"W"
"1550","01/02/2014","Colorado","Oregon St.","H",64,58,61.45,"W"
"1551","01/05/2014","Colorado","Oregon","H",100,91,77.75,"W"
"1552","01/08/2014","Colorado","Washington St.","A",71,70,67.7375,"W"
"1553","01/12/2014","Colorado","Washington","A",54,71,65.6,"L"
"1554","01/16/2014","Colorado","UCLA","H",56,69,69.7875,"L"
"1555","01/18/2014","Colorado","Southern California","H",83,62,69.7625,"W"
"1556","02/01/2014","Colorado","Utah","H",79,75,68.7375,"W"
"1557","02/05/2014","Colorado","Washington St.","H",68,63,64.7625,"W"
"1558","02/09/2014","Colorado","Washington","H",91,65,71.6625,"W"
"1559","02/13/2014","Colorado","UCLA","A",74,92,71.4125,"L"
"1560","02/16/2014","Colorado","Southern California","A",83,74,79.9625,"W"
"1561","03/01/2014","Colorado","Utah","A",64,75,68.5,"L"
"1562","03/05/2014","Colorado","Stanford","A",59,56,62.975,"W"
"1563","03/12/2014","Colorado","Southern California","N",59,56,62.675,"W"
"1564","03/20/2014","Colorado","Pittsburgh","N",48,77,60.625,"L"
"1565","11/11/2013","Colorado St.","Gonzaga","A",61,93,66.95,"L"
"1566","11/16/2013","Colorado St.","Weber St.","H",88,67,67.9625,"W"
"1567","11/19/2013","Colorado St.","UTEP","A",74,82,72.8125,"L"
"1568","11/22/2013","Colorado St.","Northern Colo.","H",72,65,66.425,"W"
"1569","11/25/2013","Colorado St.","Prairie View","H",95,68,70.2,"W"
"1570","11/30/2013","Colorado St.","New Mexico St.","H",85,83,78.875,"W"
"1571","12/11/2013","Colorado St.","Denver","H",70,80,60.2625,"L"
"1572","12/23/2013","Colorado St.","Ill.-Chicago","H",74,61,65.2625,"W"
"1573","12/28/2013","Colorado St.","Lamar University","H",86,71,69.8625,"W"
"1574","01/01/2014","Colorado St.","San Diego St.","H",61,71,63.925,"L"
"1575","01/04/2014","Colorado St.","New Mexico","A",73,80,68.875,"L"
"1576","01/08/2014","Colorado St.","San Jose St.","A",66,64,62.1375,"W"
"1577","01/11/2014","Colorado St.","Fresno St.","H",76,57,61.2375,"W"
"1578","01/15/2014","Colorado St.","Utah St.","A",50,57,56.6,"L"
"1579","01/25/2014","Colorado St.","New Mexico","H",66,68,66.1125,"L"
"1580","01/29/2014","Colorado St.","Nevada","A",67,76,66.775,"L"
"1581","02/01/2014","Colorado St.","San Diego St.","A",56,65,66.35,"L"
"1582","02/05/2014","Colorado St.","UNLV","H",75,57,58.95,"W"
"1583","02/11/2014","Colorado St.","Utah St.","H",62,71,63.1875,"L"
"1584","02/15/2014","Colorado St.","Fresno St.","A",66,75,65.1625,"L"
"1585","02/22/2014","Colorado St.","Wyoming","H",82,67,59.475,"W"
"1586","02/26/2014","Colorado St.","UNLV","A",70,78,69.1375,"L"
"1587","03/05/2014","Colorado St.","San Jose St.","H",78,66,64.7625,"W"
"1588","03/08/2014","Colorado St.","Wyoming","A",75,83,69.0125,"L"
"1589","03/12/2014","Colorado St.","Utah St.","N",69,73,65.2875,"L"
"1590","11/09/2013","Columbia","UMES","H",73,54,59.525,"W"
"1591","11/12/2013","Columbia","Manhattan","H",70,71,64.8125,"L"
"1592","11/15/2013","Columbia","Michigan St.","A",53,62,62.7375,"L"
"1593","11/21/2013","Columbia","North Texas","N",70,66,68.1,"W"
"1594","11/22/2013","Columbia","Portland","A",52,69,63.1625,"L"
"1595","11/23/2013","Columbia","Idaho","N",65,60,59.6625,"W"
"1596","12/01/2013","Columbia","Elon","A",65,68,71.575,"L"
"1597","12/09/2013","Columbia","UMass Lowell","H",78,39,64.025,"W"
"1598","12/21/2013","Columbia","Fairleigh Dickinson","H",82,59,64.225,"W"
"1599","12/28/2013","Columbia","St. John's (NY)","N",59,65,61.7375,"L"
"1600","01/04/2014","Columbia","St. Francis Brooklyn","H",81,61,67.1625,"W"
"1601","01/08/2014","Columbia","Stony Brook","H",68,63,61.8375,"W"
"1602","01/18/2014","Columbia","Cornell","H",71,61,60.1125,"W"
"1603","01/25/2014","Columbia","Cornell","A",74,58,63,"W"
"1604","01/31/2014","Columbia","Yale","A",59,69,64,"L"
"1605","02/07/2014","Columbia","Princeton","A",53,52,55.225,"W"
"1606","02/08/2014","Columbia","Penn","A",60,68,64.2375,"L"
"1607","02/14/2014","Columbia","Harvard","H",84,88,72.4625,"L"
"1608","02/15/2014","Columbia","Dartmouth","H",69,59,59.875,"W"
"1609","02/23/2014","Columbia","Yale","H",62,46,58.45,"W"
"1610","02/28/2014","Columbia","Dartmouth","A",84,72,62.7375,"W"
"1611","03/01/2014","Columbia","Harvard","A",47,80,60.3125,"L"
"1612","03/07/2014","Columbia","Penn","H",74,55,64.3,"W"
"1613","03/08/2014","Columbia","Princeton","H",64,74,65,"L"
"1614","03/18/2014","Columbia","Valparaiso","A",58,56,52.4375,"W"
"1615","03/22/2014","Columbia","Eastern Mich.","H",69,56,57.625,"W"
"1616","03/26/2014","Columbia","Yale","H",69,72,63.1,"L"
"1617","11/10/2013","Coppin St.","Oregon St.","A",78,73,71.0625,"W"
"1618","11/18/2013","Coppin St.","Wagner","H",87,102,80,"L"
"1619","11/29/2013","Coppin St.","Michigan","A",45,87,59.3625,"L"
"1620","12/01/2013","Coppin St.","Gonzaga","A",51,86,64.025,"L"
"1621","12/07/2013","Coppin St.","Delaware St.","A",73,54,57.4125,"W"
"1622","12/11/2013","Coppin St.","UMBC","H",91,71,71.775,"W"
"1623","12/14/2013","Coppin St.","Richmond","A",49,71,61.7125,"L"
"1624","12/20/2013","Coppin St.","Southern Miss.","N",74,88,67.2,"L"
"1625","12/21/2013","Coppin St.","Jacksonville St.","N",61,72,64.7375,"L"
"1626","12/28/2013","Coppin St.","Toledo","A",66,85,67.6375,"L"
"1627","01/04/2014","Coppin St.","Towson","H",79,81,72.475,"L"
"1628","01/11/2014","Coppin St.","Savannah St.","H",53,75,65.225,"L"
"1629","01/13/2014","Coppin St.","South Carolina St.","H",75,69,70.475,"W"
"1630","01/18/2014","Coppin St.","Hampton","A",71,68,74.5125,"W"
"1631","01/20/2014","Coppin St.","Norfolk St.","A",71,83,69.2125,"L"
"1632","01/25/2014","Coppin St.","N.C. Central","A",63,87,69.3125,"L"
"1633","01/27/2014","Coppin St.","N.C. A&T","A",70,54,66.3625,"W"
"1634","02/01/2014","Coppin St.","Hampton","H",76,79,74.675,"L"
"1635","02/03/2014","Coppin St.","Delaware St.","H",54,53,52.7875,"W"
"1636","02/08/2014","Coppin St.","UMES","A",58,50,59.3375,"W"
"1637","02/10/2014","Coppin St.","Morgan St.","H",77,82,75.1125,"L"
"1638","02/15/2014","Coppin St.","Florida A&M","A",71,82,69.8625,"L"
"1639","02/19/2014","Coppin St.","Morgan St.","A",69,78,64.55,"L"
"1640","02/22/2014","Coppin St.","Norfolk St.","H",68,73,68.7625,"L"
"1641","03/01/2014","Coppin St.","UMES","H",67,68,70.3625,"L"
"1642","03/03/2014","Coppin St.","Howard","H",86,69,74.5875,"W"
"1643","03/12/2014","Coppin St.","Hampton","N",83,77,78.9375,"W"
"1644","03/14/2014","Coppin St.","Morgan St.","N",64,79,73.2625,"L"
"1645","11/08/2013","Cornell","Syracuse","A",60,82,67.675,"L"
"1646","11/10/2013","Cornell","Loyola Maryland","H",89,93,80.9875,"L"
"1647","11/15/2013","Cornell","Louisville","A",54,99,75.6125,"L"
"1648","11/22/2013","Cornell","Siena","H",70,71,58.9625,"L"
"1649","11/25/2013","Cornell","Radford","H",71,86,68.075,"L"
"1650","11/29/2013","Cornell","Western Mich.","A",70,83,68.6875,"L"
"1651","12/01/2013","Cornell","Notre Dame","A",67,101,70.8875,"L"
"1652","12/07/2013","Cornell","Saint Francis (PA)","H",62,72,68.1625,"L"
"1653","12/22/2013","Cornell","Stony Brook","A",54,76,67.2375,"L"
"1654","12/28/2013","Cornell","Saint Peter's","A",59,67,64.2375,"L"
"1655","01/04/2014","Cornell","St. Bonaventure","A",57,81,67.125,"L"
"1656","02/01/2014","Cornell","Yale","A",57,61,60.95,"L"
"1657","02/07/2014","Cornell","Penn","A",83,90,73.3,"L"
"1658","02/08/2014","Cornell","Princeton","A",48,69,59.8375,"L"
"1659","02/14/2014","Cornell","Dartmouth","H",70,67,65.875,"W"
"1660","02/15/2014","Cornell","Harvard","H",44,67,55.5625,"L"
"1661","02/21/2014","Cornell","Yale","H",65,82,62.2375,"L"
"1662","02/28/2014","Cornell","Harvard","A",47,72,55.3625,"L"
"1663","03/01/2014","Cornell","Dartmouth","A",78,87,65.85,"L"
"1664","03/07/2014","Cornell","Princeton","H",51,91,64.65,"L"
"1665","03/08/2014","Cornell","Penn","H",65,69,63.7125,"L"
"1666","11/11/2013","Creighton","UMKC","H",96,70,78.625,"W"
"1667","11/16/2013","Creighton","Saint Joseph's","A",83,79,62.125,"W"
"1668","11/23/2013","Creighton","Tulsa","H",82,72,74.425,"W"
"1669","11/29/2013","Creighton","San Diego St.","N",80,86,68.975,"L"
"1670","12/01/2013","Creighton","George Washington","N",53,60,63.225,"L"
"1671","12/03/2013","Creighton","Long Beach St.","A",78,61,67.375,"W"
"1672","12/08/2013","Creighton","Nebraska","H",82,67,67.9,"W"
"1673","12/31/2013","Creighton","Marquette","H",67,49,63.75,"W"
"1674","01/04/2014","Creighton","Seton Hall","A",79,66,63.025,"W"
"1675","01/07/2014","Creighton","DePaul","A",81,62,65.55,"W"
"1676","01/12/2014","Creighton","Xavier","H",95,89,78.35,"W"
"1677","01/18/2014","Creighton","Providence","A",68,81,60.525,"L"
"1678","01/20/2014","Creighton","Villanova","A",96,68,66.125,"W"
"1679","01/25/2014","Creighton","Georgetown","H",76,63,66.7625,"W"
"1680","01/28/2014","Creighton","St. John's (NY)","H",63,60,66.3625,"W"
"1681","02/07/2014","Creighton","DePaul","H",78,66,62.575,"W"
"1682","02/09/2014","Creighton","St. John's (NY)","A",65,70,68.6375,"L"
"1683","02/16/2014","Creighton","Villanova","H",101,80,68.85,"W"
"1684","02/19/2014","Creighton","Marquette","A",85,70,65.775,"W"
"1685","02/23/2014","Creighton","Seton Hall","H",72,71,60.425,"W"
"1686","03/01/2014","Creighton","Xavier","A",69,75,68.3625,"L"
"1687","03/04/2014","Creighton","Georgetown","A",63,75,60.8375,"L"
"1688","03/08/2014","Creighton","Providence","H",88,73,67.2375,"W"
"1689","03/13/2014","Creighton","DePaul","N",84,62,60.15,"W"
"1690","03/14/2014","Creighton","Xavier","N",86,78,61.05,"W"
"1691","03/15/2014","Creighton","Providence","N",58,65,56.05,"L"
"1692","03/21/2014","Creighton","Louisiana","N",76,66,64.525,"W"
"1693","11/16/2013","Dartmouth","UMass Lowell","H",77,59,59.95,"W"
"1694","12/01/2013","Dartmouth","Maine","A",81,56,63.475,"W"
"1695","12/05/2013","Dartmouth","Northern Ill.","A",57,64,63,"L"
"1696","12/07/2013","Dartmouth","Fort Wayne","A",64,80,69.425,"L"
"1697","12/10/2013","Dartmouth","Illinois","A",65,72,63.175,"L"
"1698","12/14/2013","Dartmouth","Jacksonville St.","H",76,46,59.025,"W"
"1699","12/18/2013","Dartmouth","New Hampshire","A",62,48,54.2,"W"
"1700","12/21/2013","Dartmouth","Longwood","H",84,64,64,"W"
"1701","01/04/2014","Dartmouth","Vermont","H",53,62,63.5875,"L"
"1702","01/07/2014","Dartmouth","Hartford","H",56,68,59.5875,"L"
"1703","01/11/2014","Dartmouth","Harvard","A",45,61,58.3125,"L"
"1704","01/18/2014","Dartmouth","St. John's (NY)","A",55,69,66.125,"L"
"1705","01/26/2014","Dartmouth","Harvard","H",50,80,67.625,"L"
"1706","01/31/2014","Dartmouth","Penn","H",67,58,63.5875,"W"
"1707","02/01/2014","Dartmouth","Princeton","H",78,69,66.7375,"W"
"1708","02/07/2014","Dartmouth","Yale","H",54,67,60.4,"L"
"1709","02/21/2014","Dartmouth","Princeton","A",57,67,66.95,"L"
"1710","02/22/2014","Dartmouth","Penn","A",65,74,62.3625,"L"
"1711","03/08/2014","Dartmouth","Yale","A",69,61,64.5375,"W"
"1712","11/08/2013","Davidson","Duke","A",77,111,70.5375,"L"
"1713","11/11/2013","Davidson","Milwaukee","H",77,81,75.5625,"L"
"1714","11/16/2013","Davidson","Virginia","N",57,70,61.3375,"L"
"1715","11/21/2013","Davidson","Georgia","N",94,82,69.4375,"W"
"1716","11/24/2013","Davidson","New Mexico","N",58,79,69.05,"L"
"1717","11/30/2013","Davidson","Stetson","A",86,80,70.1875,"W"
"1718","12/11/2013","Davidson","Niagara","A",72,83,75.8625,"L"
"1719","12/15/2013","Davidson","Drexel","H",58,72,66.0375,"L"
"1720","12/21/2013","Davidson","North Carolina","A",85,97,87.8625,"L"
"1721","12/29/2013","Davidson","Wichita St.","A",70,81,70.5375,"L"
"1722","01/04/2014","Davidson","Wofford","A",78,63,65.525,"W"
"1723","01/09/2014","Davidson","Furman","A",73,56,65.45,"W"
"1724","01/16/2014","Davidson","Elon","H",85,87,76.1,"L"
"1725","01/18/2014","Davidson","UNCG","A",93,82,78.75,"W"
"1726","01/23/2014","Davidson","Western Caro.","A",82,77,67.7375,"W"
"1727","01/25/2014","Davidson","Ga. Southern","H",82,52,64.65,"W"
"1728","02/01/2014","Davidson","The Citadel","H",62,43,50.5875,"W"
"1729","02/06/2014","Davidson","Samford","A",109,88,73.0625,"W"
"1730","02/08/2014","Davidson","Furman","H",65,50,64.1,"W"
"1731","02/15/2014","Davidson","Ga. Southern","A",88,73,67.1625,"W"
"1732","02/17/2014","Davidson","The Citadel","A",83,76,62.675,"W"
"1733","02/22/2014","Davidson","Wofford","H",59,49,57.9125,"W"
"1734","02/27/2014","Davidson","UNCG","H",79,46,69.15,"W"
"1735","03/01/2014","Davidson","Elon","A",86,69,66.875,"W"
"1736","03/08/2014","Davidson","Samford","N",77,54,63.2125,"W"
"1737","03/09/2014","Davidson","Western Caro.","N",97,99,73.3125,"L"
"1738","03/18/2014","Davidson","Missouri","N",77,85,70.6625,"L"
"1739","11/09/2013","Dayton","Fort Wayne","H",81,80,74.95,"W"
"1740","11/13/2013","Dayton","Saint Francis (PA)","H",70,56,65.6875,"W"
"1741","11/16/2013","Dayton","St. Francis Brooklyn","H",78,58,71.3,"W"
"1742","11/20/2013","Dayton","Georgia Tech","A",82,72,73.35,"W"
"1743","11/25/2013","Dayton","Gonzaga","N",84,79,70.75,"W"
"1744","12/04/2013","Dayton","Delaware St.","H",56,46,50.05,"W"
"1745","12/07/2013","Dayton","Illinois St.","A",75,81,74.1125,"L"
"1746","12/19/2013","Dayton","Iona","H",96,84,72.2125,"W"
"1747","12/22/2013","Dayton","Southern California","H",76,79,72.45,"L"
"1748","12/29/2013","Dayton","Murray St.","H",72,51,60.7875,"W"
"1749","01/01/2014","Dayton","Winthrop","H",81,47,65.3125,"W"
"1750","01/04/2014","Dayton","Ole Miss","A",83,80,70.3,"W"
"1751","01/11/2014","Dayton","Saint Louis","H",59,67,71.5,"L"
