"","Date","Team","Opponent","Location","TeamScore","OppScore","POSS","Result"
"371","12/03/2014","Arizona St.","UNLV","H",77,55,67.4875,"W"
"372","12/06/2014","Arizona St.","Texas A&M","A",71,72,60.15,"L"
"373","12/13/2014","Arizona St.","Pepperdine","H",81,74,73.4625,"W"
"374","12/16/2014","Arizona St.","Marquette","A",71,78,74.85,"L"
"375","12/20/2014","Arizona St.","Lehigh","H",81,84,92.35,"L"
"376","12/23/2014","Arizona St.","Detroit Mercy","H",93,54,77.0375,"W"
"377","12/28/2014","Arizona St.","Harvard","H",56,46,60.175,"W"
"378","01/08/2015","Arizona St.","Oregon St.","A",47,55,57.2375,"L"
"379","01/10/2015","Arizona St.","Oregon","A",56,59,64.5,"L"
"380","01/15/2015","Arizona St.","Utah","H",59,76,60.5,"L"
"381","01/17/2015","Arizona St.","Colorado","H",78,72,68.7375,"W"
"382","01/22/2015","Arizona St.","California","A",79,44,67.475,"W"
"383","01/24/2015","Arizona St.","Stanford","A",70,89,68.7375,"L"
"384","01/28/2015","Arizona St.","Oregon St.","H",73,55,62.8625,"W"
"385","01/30/2015","Arizona St.","Oregon","H",67,68,69.8875,"L"
"386","02/13/2015","Arizona St.","Washington St.","A",71,74,71.7875,"L"
"387","02/15/2015","Arizona St.","Washington","A",78,68,64.875,"W"
"388","02/18/2015","Arizona St.","UCLA","H",68,66,64.7375,"W"
"389","02/22/2015","Arizona St.","Southern California","H",64,59,65.3625,"W"
"390","02/26/2015","Arizona St.","Utah","A",41,83,60.3375,"L"
"391","03/01/2015","Arizona St.","Colorado","A",81,87,69.1,"L"
"392","03/05/2015","Arizona St.","Stanford","H",67,62,64.2875,"W"
"393","03/07/2015","Arizona St.","California","H",74,70,71.6875,"W"
"394","03/11/2015","Arizona St.","Southern California","N",64,67,64.525,"L"
"395","03/18/2015","Arizona St.","UConn","A",68,61,64.825,"W"
"396","03/22/2015","Arizona St.","Richmond","A",70,76,74.7375,"L"
"397","11/14/2014","Ark.-Pine Bluff","Hawaii","A",57,85,72.7125,"L"
"398","11/15/2014","Ark.-Pine Bluff","High Point","N",62,74,63.05,"L"
"399","11/17/2014","Ark.-Pine Bluff","CSU Bakersfield","N",56,49,51.975,"W"
"400","11/21/2014","Ark.-Pine Bluff","Valparaiso","N",46,59,56.2,"L"
"401","11/23/2014","Ark.-Pine Bluff","Central Mich.","A",43,75,62.575,"L"
"402","11/25/2014","Ark.-Pine Bluff","Ohio","A",60,69,72.7375,"L"
"403","12/06/2014","Ark.-Pine Bluff","Michigan St.","A",52,85,70.9,"L"
"404","12/17/2014","Ark.-Pine Bluff","Houston","A",61,56,74.7125,"W"
"405","12/19/2014","Ark.-Pine Bluff","Texas Tech","A",51,72,68.0625,"L"
"406","12/22/2014","Ark.-Pine Bluff","Southern Utah","N",70,61,63.825,"W"
"407","12/29/2014","Ark.-Pine Bluff","Stanford","A",39,74,64.125,"L"
"408","01/03/2015","Ark.-Pine Bluff","Mississippi Val.","H",63,67,68.55,"L"
"409","01/17/2015","Ark.-Pine Bluff","Southern U.","A",60,70,61.35,"L"
"410","01/24/2015","Ark.-Pine Bluff","Texas Southern","H",66,62,69.65,"W"
"411","01/26/2015","Ark.-Pine Bluff","Prairie View","H",105,68,67.875,"W"
"412","01/31/2015","Ark.-Pine Bluff","Grambling","A",65,53,62.5875,"W"
"413","02/02/2015","Ark.-Pine Bluff","Jackson St.","A",45,69,67.375,"L"
"414","02/14/2015","Ark.-Pine Bluff","Southern U.","H",56,74,68.6125,"L"
"415","02/21/2015","Ark.-Pine Bluff","Texas Southern","A",50,56,63.95,"L"
"416","02/23/2015","Ark.-Pine Bluff","Prairie View","A",58,79,68.075,"L"
"417","02/28/2015","Ark.-Pine Bluff","Grambling","H",66,57,63.475,"W"
"418","03/02/2015","Ark.-Pine Bluff","Jackson St.","H",64,62,60.4625,"W"
"419","03/06/2015","Ark.-Pine Bluff","Mississippi Val.","A",94,75,73.7625,"W"
"420","11/19/2014","Arkansas","Wake Forest","H",83,53,71.05,"W"
"421","11/21/2014","Arkansas","Delaware St.","H",99,71,79.975,"W"
"422","11/25/2014","Arkansas","SMU","A",78,72,72.125,"W"
"423","11/28/2014","Arkansas","North Texas","H",89,73,67.6375,"W"
"424","11/30/2014","Arkansas","Iona","H",94,77,84.2125,"W"
"425","12/04/2014","Arkansas","Iowa St.","A",77,95,71.925,"L"
"426","12/07/2014","Arkansas","Clemson","A",65,68,62.675,"L"
"427","12/13/2014","Arkansas","Dayton","H",69,55,65.3125,"W"
"428","12/20/2014","Arkansas","Southeast Mo. St.","H",84,67,74.6125,"W"
"429","12/22/2014","Arkansas","Milwaukee","H",84,54,74.9,"W"
"430","12/28/2014","Arkansas","Northwestern St.","H",100,92,73.2375,"W"
"431","01/03/2015","Arkansas","Utah Valley","H",79,46,73.3375,"W"
"432","01/06/2015","Arkansas","Georgia","A",79,75,67.7875,"W"
"433","01/10/2015","Arkansas","Vanderbilt","H",82,70,69.7125,"W"
"434","01/13/2015","Arkansas","Tennessee","A",69,74,70,"L"
"435","01/17/2015","Arkansas","Ole Miss","H",82,96,69.3875,"L"
"436","01/24/2015","Arkansas","Missouri","A",61,60,58.3875,"W"
"437","01/27/2015","Arkansas","Tennessee","H",69,64,70.2875,"W"
"438","01/31/2015","Arkansas","Florida","A",56,57,65.1,"L"
"439","02/03/2015","Arkansas","South Carolina","H",75,55,75.425,"W"
"440","02/07/2015","Arkansas","Mississippi St.","H",61,41,69.8625,"W"
"441","02/10/2015","Arkansas","Auburn","A",101,87,80.4375,"W"
"442","02/14/2015","Arkansas","Ole Miss","A",71,70,65.6,"W"
"443","02/18/2015","Arkansas","Missouri","H",84,69,69.925,"W"
"444","02/21/2015","Arkansas","Mississippi St.","A",65,61,69.85,"W"
"445","02/24/2015","Arkansas","Texas A&M","H",81,75,68,"W"
"446","02/28/2015","Arkansas","Kentucky","A",67,84,69.5875,"L"
"447","03/05/2015","Arkansas","South Carolina","A",78,74,69.2125,"W"
"448","03/07/2015","Arkansas","LSU","H",78,81,72.075,"L"
"449","03/13/2015","Arkansas","Tennessee","N",80,72,70.8375,"W"
"450","03/14/2015","Arkansas","Georgia","N",60,49,61.025,"W"
"451","03/15/2015","Arkansas","Kentucky","N",63,78,61.45,"L"
"452","03/19/2015","Arkansas","Wofford","N",56,53,58.1,"W"
"453","03/21/2015","Arkansas","North Carolina","N",78,87,77.7,"L"
"454","11/17/2014","Arkansas St.","UT Martin","H",73,75,66.45,"L"
"455","11/25/2014","Arkansas St.","Lamar University","H",58,63,61.975,"L"
"456","12/01/2014","Arkansas St.","Central Ark.","A",67,49,63.075,"W"
"457","12/10/2014","Arkansas St.","Purdue","A",46,87,68.475,"L"
"458","12/13/2014","Arkansas St.","Toledo","A",65,73,61.8375,"L"
"459","12/17/2014","Arkansas St.","Mississippi St.","A",69,55,66.55,"W"
"460","12/20/2014","Arkansas St.","Marshall","H",67,58,71.7875,"W"
"461","12/23/2014","Arkansas St.","Niagara","A",74,69,66.5,"W"
"462","12/30/2014","Arkansas St.","South Ala.","A",63,60,69.65,"W"
"463","01/05/2015","Arkansas St.","La.-Monroe","A",61,70,64.3625,"L"
"464","01/08/2015","Arkansas St.","Ga. Southern","H",61,73,68.075,"L"
"465","01/10/2015","Arkansas St.","UT Arlington","A",50,77,68.2375,"L"
"466","01/17/2015","Arkansas St.","Texas St.","H",78,73,74.775,"W"
"467","01/19/2015","Arkansas St.","Georgia St.","H",54,60,60.9,"L"
"468","01/22/2015","Arkansas St.","Louisiana","A",59,96,73.1875,"L"
"469","01/24/2015","Arkansas St.","Troy","A",64,55,65.9125,"W"
"470","01/29/2015","Arkansas St.","Little Rock","H",65,75,66.2375,"L"
"471","01/31/2015","Arkansas St.","Georgia St.","A",43,74,70.3,"L"
"472","02/05/2015","Arkansas St.","Troy","H",64,69,68.8375,"L"
"473","02/12/2015","Arkansas St.","Ga. Southern","A",60,65,64.8375,"L"
"474","02/19/2015","Arkansas St.","Little Rock","A",57,70,60.9875,"L"
"475","02/21/2015","Arkansas St.","La.-Monroe","H",70,68,64.0375,"W"
"476","02/26/2015","Arkansas St.","UT Arlington","H",81,80,75.1625,"W"
"477","02/28/2015","Arkansas St.","Texas St.","A",60,70,69.2125,"L"
"478","03/05/2015","Arkansas St.","South Ala.","H",76,81,72.85,"L"
"479","03/07/2015","Arkansas St.","Louisiana","H",57,81,67.95,"L"
"480","11/15/2014","Army West Point","VMI","H",92,86,79.95,"W"
"481","11/19/2014","Army West Point","St. Francis Brooklyn","A",74,71,79.05,"W"
"482","11/22/2014","Army West Point","Marist","A",76,62,72.6125,"W"
"483","11/25/2014","Army West Point","Binghamton","H",80,54,67.575,"W"
"484","11/30/2014","Army West Point","Duke","A",73,93,72.0625,"L"
"485","12/03/2014","Army West Point","Delaware","A",73,69,61.75,"W"
"486","12/09/2014","Army West Point","Bryant","H",73,80,67.1875,"L"
"487","12/13/2014","Army West Point","Southern California","A",85,77,83.0875,"W"
"488","12/21/2014","Army West Point","Maine","H",72,69,80.25,"W"
"489","12/31/2014","Army West Point","Lafayette","H",78,92,69.3125,"L"
"490","01/03/2015","Army West Point","Loyola Maryland","A",77,53,70.1375,"W"
"491","01/07/2015","Army West Point","Lehigh","H",60,71,75.525,"L"
"492","01/10/2015","Army West Point","Navy","H",66,75,61,"L"
"493","01/14/2015","Army West Point","Holy Cross","A",72,70,67.1625,"W"
"494","01/17/2015","Army West Point","Bucknell","A",75,81,70.875,"L"
"495","01/21/2015","Army West Point","Colgate","H",65,63,59.0125,"W"
"496","01/29/2015","Army West Point","Boston U.","H",71,67,72.2375,"W"
"497","01/31/2015","Army West Point","Loyola Maryland","H",71,77,73.2375,"L"
"498","02/04/2015","Army West Point","Lehigh","A",74,103,80.275,"L"
"499","02/07/2015","Army West Point","Navy","A",59,67,65.75,"L"
"500","02/11/2015","Army West Point","Holy Cross","H",64,73,69.675,"L"
"501","02/15/2015","Army West Point","Bucknell","H",75,78,65.2875,"L"
"502","02/18/2015","Army West Point","Colgate","A",69,84,69.8375,"L"
"503","02/25/2015","Army West Point","Boston U.","A",57,63,69.325,"L"
"504","02/28/2015","Army West Point","Lafayette","A",64,74,68.3375,"L"
"505","03/03/2015","Army West Point","Navy","A",52,56,64.7375,"L"
"506","11/14/2014","Auburn","Milwaukee","H",83,73,70.0875,"W"
"507","11/17/2014","Auburn","Colorado","A",59,90,71.1375,"L"
"508","11/21/2014","Auburn","Louisiana","H",105,80,78.5125,"W"
"509","11/24/2014","Auburn","Tulsa","N",35,53,62.5375,"L"
"510","11/26/2014","Auburn","Oregon St.","N",71,69,66.1375,"W"
"511","12/03/2014","Auburn","Texas Tech","A",44,46,57.475,"L"
"512","12/05/2014","Auburn","Coastal Caro.","H",54,58,64.8125,"L"
"513","12/14/2014","Auburn","Clemson","A",61,72,72.825,"L"
"514","12/17/2014","Auburn","Winthrop","H",80,62,72.0375,"W"
"515","12/20/2014","Auburn","Xavier","H",89,88,84.8,"W"
"516","12/23/2014","Auburn","Texas Southern","H",61,60,68.55,"W"
"517","12/29/2014","Auburn","Middle Tenn.","H",64,48,63.075,"W"
"518","01/06/2015","Auburn","Vanderbilt","A",52,64,65.7125,"L"
"519","01/10/2015","Auburn","Missouri","H",85,79,67.5375,"W"
"520","01/15/2015","Auburn","Florida","A",55,75,64.45,"L"
"521","01/17/2015","Auburn","South Carolina","H",71,68,67.4,"W"
"522","01/21/2015","Auburn","Mississippi St.","H",71,78,72.825,"L"
"523","01/27/2015","Auburn","Texas A&M","H",61,71,59.35,"L"
"524","01/31/2015","Auburn","Tennessee","A",63,71,62.0875,"L"
"525","02/05/2015","Auburn","LSU","A",81,77,73.875,"W"
"526","02/07/2015","Auburn","Ole Miss","H",79,86,70.1,"L"
"527","02/14/2015","Auburn","Georgia","A",69,68,67.425,"W"
"528","02/21/2015","Auburn","Kentucky","A",75,110,81.1375,"L"
"529","02/24/2015","Auburn","LSU","H",61,84,66.9375,"L"
"530","02/28/2015","Auburn","Texas A&M","A",55,80,64.0125,"L"
"531","03/03/2015","Auburn","Missouri","A",61,63,58.2,"L"
"532","03/07/2015","Auburn","Georgia","H",61,64,63.2625,"L"
"533","03/11/2015","Auburn","Mississippi St.","N",74,68,71.5875,"W"
"534","03/12/2015","Auburn","Texas A&M","N",66,59,70.5125,"W"
"535","03/13/2015","Auburn","LSU","N",73,70,73,"W"
"536","03/14/2015","Auburn","Kentucky","N",67,91,67.8875,"L"
"537","11/15/2014","Austin Peay","Western Ky.","A",70,77,71.4375,"L"
"538","11/19/2014","Austin Peay","Samford","A",67,68,68.7875,"L"
"539","11/21/2014","Austin Peay","Illinois","A",66,107,74.8375,"L"
"540","11/24/2014","Austin Peay","Indiana St.","A",57,61,69.1125,"L"
"541","11/27/2014","Austin Peay","Brown","N",79,58,75.9875,"W"
"542","11/28/2014","Austin Peay","SFA","N",62,83,67.875,"L"
"543","12/06/2014","Austin Peay","Southern Ill.","A",49,71,62.3625,"L"
"544","12/13/2014","Austin Peay","Lipscomb","H",59,68,68.175,"L"
"545","12/15/2014","Austin Peay","Troy","H",73,70,69.35,"W"
"546","12/21/2014","Austin Peay","Lipscomb","A",63,69,66.85,"L"
"547","12/31/2014","Austin Peay","North Florida","H",65,60,65.625,"W"
"548","01/03/2015","Austin Peay","Ole Miss","A",63,92,71.5,"L"
"549","01/08/2015","Austin Peay","Jacksonville St.","A",59,71,66.2625,"L"
"550","01/10/2015","Austin Peay","Tennessee Tech","A",56,72,68.55,"L"
"551","01/15/2015","Austin Peay","Tennessee St.","H",69,68,66.775,"W"
"552","01/17/2015","Austin Peay","Belmont","H",83,89,76.2625,"L"
"553","01/22/2015","Austin Peay","SIUE","A",65,69,64.1875,"L"
"554","01/24/2015","Austin Peay","Eastern Ill.","A",56,52,64.3625,"W"
"555","01/28/2015","Austin Peay","Morehead St.","H",69,82,69.9625,"L"
"556","01/31/2015","Austin Peay","Southeast Mo. St.","H",64,70,63.7875,"L"
"557","02/05/2015","Austin Peay","UT Martin","H",64,76,60.1875,"L"
"558","02/07/2015","Austin Peay","Murray St.","H",72,82,76.9125,"L"
"559","02/12/2015","Austin Peay","Eastern Ill.","H",55,66,64.7875,"L"
"560","02/14/2015","Austin Peay","UT Martin","A",61,67,59.4125,"L"
"561","02/21/2015","Austin Peay","Murray St.","A",54,89,69.7125,"L"
"562","02/23/2015","Austin Peay","Eastern Ky.","A",64,76,65.7625,"L"
"563","02/26/2015","Austin Peay","SIUE","H",64,61,71.6875,"W"
"564","02/28/2015","Austin Peay","Southeast Mo. St.","A",65,89,68.7625,"L"
"565","11/14/2014","BYU","Long Beach St.","H",95,90,77.5875,"W"
"566","11/18/2014","BYU","Little Rock","H",91,62,75.7625,"W"
"567","11/24/2014","BYU","San Diego St.","N",87,92,82.0875,"L"
"568","11/26/2014","BYU","Purdue","N",85,87,79.15,"L"
"569","11/29/2014","BYU","Eastern Ky.","H",90,76,71.525,"W"
"570","12/02/2014","BYU","Utah St.","A",91,81,76.3875,"W"
"571","12/06/2014","BYU","Hawaii","N",90,70,78.6625,"W"
"572","12/10/2014","BYU","Utah","H",61,65,67.5,"L"
"573","12/13/2014","BYU","Weber St.","A",76,60,63.2125,"W"
"574","12/20/2014","BYU","Stanford","H",79,77,72.7625,"W"
"575","12/23/2014","BYU","Massachusetts","H",77,71,73.6375,"W"
"576","12/27/2014","BYU","Gonzaga","H",80,87,75.85,"L"
"577","12/29/2014","BYU","Portland","H",97,88,76.35,"W"
"578","01/01/2015","BYU","Santa Clara","A",81,46,67.7125,"W"
"579","01/03/2015","BYU","San Francisco","A",99,68,66.925,"W"
"580","01/08/2015","BYU","Pepperdine","H",61,67,62.15,"L"
"581","01/10/2015","BYU","Loyola Marymount","H",85,72,67.55,"W"
"582","01/15/2015","BYU","Pacific","A",93,80,74.0125,"W"
"583","01/24/2015","BYU","San Diego","A",74,77,73.1375,"L"
"584","01/29/2015","BYU","San Francisco","H",78,74,77.5375,"W"
"585","01/31/2015","BYU","Santa Clara","H",78,57,63.95,"W"
"586","02/05/2015","BYU","Pepperdine","A",74,80,66.775,"L"
"587","02/07/2015","BYU","Loyola Marymount","A",87,68,66.375,"W"
"588","02/14/2015","BYU","Pacific","H",84,59,61.075,"W"
"589","02/19/2015","BYU","San Diego","H",75,62,61.6875,"W"
"590","02/26/2015","BYU","Portland","A",82,69,71.4,"W"
"591","02/28/2015","BYU","Gonzaga","A",73,70,68.375,"W"
"592","03/07/2015","BYU","Santa Clara","N",78,76,69.5875,"W"
"593","03/09/2015","BYU","Portland","N",84,70,68.7375,"W"
"594","03/10/2015","BYU","Gonzaga","N",75,91,71.0375,"L"
"595","03/17/2015","BYU","Ole Miss","N",90,94,80.875,"L"
"596","11/14/2014","Ball St.","Utah","A",72,90,68.0875,"L"
"597","11/22/2014","Ball St.","IUPUI","A",69,71,74.1625,"L"
"598","11/24/2014","Ball St.","Grambling","H",88,46,64.8375,"W"
"599","12/03/2014","Ball St.","Eastern Ill.","A",54,61,64.6375,"L"
"600","12/06/2014","Ball St.","Indiana St.","H",70,63,66.7375,"W"
"601","12/13/2014","Ball St.","Valparaiso","A",62,65,64.3125,"L"
"602","12/17/2014","Ball St.","James Madison","H",52,72,67.3125,"L"
"603","12/20/2014","Ball St.","San Diego St.","A",57,70,69.375,"L"
"604","12/28/2014","Ball St.","Longwood","H",69,64,68.7125,"W"
"605","01/03/2015","Ball St.","Bethune-Cookman","H",51,48,59.7625,"W"
"606","01/07/2015","Ball St.","Eastern Mich.","A",60,59,68.6625,"W"
"607","01/10/2015","Ball St.","Central Mich.","H",83,65,64.7625,"W"
"608","01/14/2015","Ball St.","Western Mich.","A",93,95,81.1625,"L"
"609","01/17/2015","Ball St.","Bowling Green","A",46,58,60.2625,"L"
"610","01/21/2015","Ball St.","Ohio","H",73,82,64.7875,"L"
"611","01/24/2015","Ball St.","Kent St.","H",52,63,57.9125,"L"
"612","01/31/2015","Ball St.","Miami (OH)","A",73,79,60.5,"L"
"613","02/04/2015","Ball St.","Buffalo","H",78,82,72.7,"L"
"614","02/07/2015","Ball St.","Toledo","H",61,72,68.025,"L"
"615","02/10/2015","Ball St.","Northern Ill.","A",63,75,60.6,"L"
"616","02/14/2015","Ball St.","Bowling Green","H",65,79,61.125,"L"
"617","02/18/2015","Ball St.","Kent St.","A",53,58,55.1,"L"
"618","02/21/2015","Ball St.","Central Mich.","A",60,83,57.4125,"L"
"619","02/24/2015","Ball St.","Western Mich.","H",48,53,56.1625,"L"
"620","02/28/2015","Ball St.","Toledo","A",59,70,66.9375,"L"
"621","03/03/2015","Ball St.","Eastern Mich.","H",60,67,65.2625,"L"
"622","03/06/2015","Ball St.","Northern Ill.","H",67,71,73.9625,"L"
"623","03/09/2015","Ball St.","Bowling Green","A",75,88,62.4,"L"
"624","11/14/2014","Baylor","McNeese","H",80,39,68.525,"W"
"625","11/18/2014","Baylor","South Carolina","A",69,65,61.1875,"W"
"626","11/21/2014","Baylor","Prairie View","H",60,45,62.3625,"W"
"627","11/24/2014","Baylor","SFA","H",67,51,63,"W"
"628","11/27/2014","Baylor","Memphis","N",71,47,56.9375,"W"
"629","11/28/2014","Baylor","Illinois","N",54,62,64.2125,"L"
"630","12/01/2014","Baylor","Texas Southern","H",75,49,61.1625,"W"
"631","12/04/2014","Baylor","Vanderbilt","A",66,63,61.7875,"W"
"632","12/09/2014","Baylor","Texas A&M","H",77,63,67.1625,"W"
"633","12/17/2014","Baylor","New Mexico St.","H",66,55,63.075,"W"
"634","12/22/2014","Baylor","Southern U.","H",70,66,63.6625,"W"
"635","12/30/2014","Baylor","Norfolk St.","H",92,51,65.5,"W"
"636","01/03/2015","Baylor","Oklahoma","A",63,73,63.7125,"L"
"637","01/07/2015","Baylor","Kansas","H",55,56,52.25,"L"
"638","01/10/2015","Baylor","TCU","A",66,59,67.575,"W"
"639","01/14/2015","Baylor","Iowa St.","H",74,73,64.175,"W"
"640","01/17/2015","Baylor","Kansas St.","A",61,63,62.1,"L"
"641","01/24/2015","Baylor","Oklahoma","H",69,58,62.5625,"W"
"642","01/27/2015","Baylor","Oklahoma St.","A",53,64,61.7,"L"
"643","01/31/2015","Baylor","Texas","H",83,60,63.4625,"W"
"644","02/04/2015","Baylor","TCU","H",77,57,64.6375,"W"
"645","02/07/2015","Baylor","West Virginia","A",87,69,75.75,"W"
"646","02/09/2015","Baylor","Oklahoma St.","H",65,74,63.95,"L"
"647","02/14/2015","Baylor","Kansas","A",64,74,63.6625,"L"
"648","02/17/2015","Baylor","Texas Tech","A",54,49,55.8875,"W"
"649","02/21/2015","Baylor","Kansas St.","H",69,42,57.8875,"W"
"650","02/25/2015","Baylor","Iowa St.","A",79,70,66.7625,"W"
"651","02/28/2015","Baylor","West Virginia","H",78,66,60.1875,"W"
"652","03/02/2015","Baylor","Texas","A",59,61,59.65,"L"
"653","03/06/2015","Baylor","Texas Tech","H",77,74,60.7125,"W"
"654","03/12/2015","Baylor","West Virginia","N",80,70,65.35,"W"
"655","03/13/2015","Baylor","Kansas","N",52,62,68.7125,"L"
"656","03/19/2015","Baylor","Georgia St.","N",56,57,57.675,"L"
"657","11/14/2014","Belmont","Wright St.","A",70,73,73.775,"L"
"658","11/17/2014","Belmont","Lipscomb","A",87,62,73.0375,"W"
"659","11/22/2014","Belmont","Western Ky.","A",64,63,66.4125,"W"
"660","11/24/2014","Belmont","Lipscomb","H",82,77,74.5375,"W"
"661","11/26/2014","Belmont","Denver","H",78,57,68.925,"W"
"662","11/29/2014","Belmont","Ohio","A",83,81,70.65,"W"
"663","12/02/2014","Belmont","Middle Tenn.","H",63,59,64.7875,"W"
"664","12/09/2014","Belmont","Evansville","H",62,65,70.3375,"L"
"665","12/11/2014","Belmont","Wright St.","H",71,79,65.075,"L"
"666","12/16/2014","Belmont","VCU","A",51,78,65.125,"L"
"667","12/20/2014","Belmont","Fairfield","A",73,61,66.15,"W"
"668","12/28/2014","Belmont","Butler","A",56,67,62.4125,"L"
"669","01/01/2015","Belmont","Southeast Mo. St.","H",78,77,68.475,"W"
"670","01/07/2015","Belmont","SIUE","H",73,69,69.525,"W"
"671","01/10/2015","Belmont","Eastern Ill.","A",73,84,73.9125,"L"
"672","01/15/2015","Belmont","Murray St.","A",77,92,69.125,"L"
"673","01/22/2015","Belmont","UT Martin","H",72,67,68.125,"W"
"674","01/25/2015","Belmont","Tennessee St.","A",63,55,63.275,"W"
"675","01/29/2015","Belmont","Jacksonville St.","H",103,82,73.95,"W"
"676","01/31/2015","Belmont","Tennessee Tech","H",71,53,64.3,"W"
"677","02/05/2015","Belmont","Eastern Ky.","A",69,81,63.1,"L"
"678","02/07/2015","Belmont","Morehead St.","A",71,73,61.6875,"L"
"679","02/11/2015","Belmont","Jacksonville St.","A",70,72,66.4125,"L"
"680","02/14/2015","Belmont","Morehead St.","H",58,57,62.7875,"W"
"681","02/19/2015","Belmont","Eastern Ky.","H",66,61,64.9125,"W"
"682","02/21/2015","Belmont","Tennessee Tech","A",88,82,66,"W"
"683","02/28/2015","Belmont","Tennessee St.","H",88,62,68.9625,"W"
"684","03/05/2015","Belmont","Eastern Ill.","N",97,64,63.9125,"W"
"685","03/06/2015","Belmont","Eastern Ky.","N",53,52,58.4625,"W"
"686","03/07/2015","Belmont","Murray St.","N",88,87,67.4875,"W"
"687","03/20/2015","Belmont","Virginia","N",67,79,65.3625,"L"
"688","11/21/2014","Bethune-Cookman","Monmouth","A",50,73,62.55,"L"
